Id_Producto,Cliente,Punto_de_Venta,Familia,Subfamilia,Formato,Precio,Margen,Cliente_Objetivo,Color,Material,Peso,Tamaño,Marca,País_Origen,Ventas_Base,Facturación_Total,Canal_de_Ventas,Numero_Puntos_de_Venta,Región,Segmento,Antigüedad,Población_500m,Población_2km,Puntos_de_Venta_Cercanos,Aparcamiento,Accesibilidad,Horas_Operación,Tipo_Zona,Historico 2023-01,Historico 2023-02,Historico 2023-03,Historico 2023-04,Historico 2023-05,Historico 2023-06,Historico 2023-07,Historico 2023-08,Historico 2023-09,Historico 2023-10,Historico 2023-11,Historico 2023-12,Historico 2024-1,Historico 2024-2,Historico 2024-3
P3,C18,11,Familia_14,Subfamilia_2,Grande,895.26,0.16,Adolescentes,Negro,Vidrio,2.892473393442814,Pequeño,MarcaB,USA,585,141001.18,Mixto,15,Sur,Baja,2,6997,19172,5,No,Baja,ago-19,Industrial,,,3840.0,2817.0,4524.0,4164.0,3296.0,3473.0,4134.0,6033.0,4872.0,5110.0,4991.0,3192.0,3595.0
P27,C20,0,Familia_13,Subfamilia_3,Grande,372.08,0.26,Niños,Blanco,Vidrio,8.060059107230023,Grande,MarcaA,España,189,294260.81,Online,15,Este,Baja,9,3656,14790,5,No,Media,oct-19,Industrial,,,328.0,305.0,304.0,336.0,333.0,330.0,311.0,305.0,345.0,378.0,315.0,289.0,386.0
P23,C21,5,Familia_5,Subfamilia_4,Mediano,627.79,0.1,Niños,Blanco,Plástico,7.354114476561308,Grande,MarcaA,USA,430,591765.43,Online,15,Este,Baja,9,9612,9527,9,No,Baja,sep-19,Comercial,,,899.0,818.0,805.0,911.0,998.0,919.0,802.0,953.0,808.0,845.0,694.0,844.0,732.0
P31,C22,8,Familia_20,Subfamilia_0,Grande,240.37,0.14,Niños,Negro,Metal,4.925475817925061,Grande,MarcaC,USA,635,930159.46,Mixto,15,Norte,Alta,6,7600,20974,5,Sí,Baja,sep-18,Comercial,,,178755.0,229922.0,187460.0,254860.0,132003.0,177637.0,219540.0,203157.0,187354.0,305842.0,198402.0,288928.0,222043.0
P33,C23,5,Familia_7,Subfamilia_3,Grande,242.88,0.26,Niños,Azul,Madera,4.174870827430395,Pequeño,MarcaD,China,625,529780.28,Mixto,15,Norte,Baja,8,9919,26880,6,No,Baja,sep-18,Industrial,,,1787.0,2228.0,2066.0,1610.0,2117.0,2502.0,1660.0,2303.0,2009.0,1713.0,2023.0,1993.0,1849.0
P48,C24,0,Familia_2,Subfamilia_0,Grande,982.94,0.24,Adultos,Rojo,Madera,0.6412789856525488,Mediano,MarcaB,USA,593,695683.49,Online,15,Oeste,Alta,6,1062,34457,3,Sí,Alta,sep-19,Residencial,,,9515.0,7955.0,6986.0,11755.0,9958.0,8298.0,12474.0,7865.0,12224.0,9872.0,10514.0,10891.0,7982.0
P36,C25,3,Familia_23,Subfamilia_1,Mediano,305.66,0.21,Adultos,Blanco,Vidrio,9.701073315900786,Grande,MarcaD,España,781,347505.5,Online,15,Sur,Baja,5,8593,36312,8,Sí,Baja,oct-22,Comercial,,,1350.0,1612.0,1204.0,1691.0,1725.0,1452.0,1399.0,1391.0,1394.0,1195.0,1368.0,1508.0,1212.0
P53,C21,4,Familia_7,Subfamilia_4,Grande,357.25,0.12,Adultos,Azul,Madera,0.6412789856525488,Grande,MarcaC,USA,420,591765.43,Online,15,Este,Baja,9,3800,8117,6,Sí,Baja,sep-22,Industrial,,,707.0,885.0,805.0,821.0,914.0,831.0,772.0,1042.0,852.0,935.0,713.0,845.0,924.0
P54,C19,9,Familia_24,Subfamilia_4,Grande,91.37,0.06,Adolescentes,Negro,Vidrio,8.90044730279321,Grande,MarcaB,China,783,379588.74,Mixto,15,Este,Media,2,9288,38140,4,Sí,Alta,sep-18,Industrial,,,5351.0,3738.0,3242.0,4429.0,3895.0,6255.0,6478.0,4242.0,4830.0,5714.0,4798.0,3967.0,3792.0
P56,C15,1,Familia_12,Subfamilia_4,Mediano,575.14,0.12,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaC,España,764,477368.76,Mixto,15,Oeste,Alta,5,7743,10493,1,Sí,Media,sep-19,Residencial,,,7203.0,4119.0,6947.0,4518.0,4978.0,5790.0,4380.0,4716.0,4479.0,5212.0,6399.0,5439.0,4832.0
P57,C22,13,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,930159.46,Mixto,15,Norte,Alta,6,4433,39149,8,No,Alta,ago-22,Comercial,,,1246.0,1511.0,1674.0,1081.0,1235.0,1091.0,1354.0,1360.0,1427.0,1310.0,1586.0,1318.0,1267.0
P59,C21,1,Familia_21,Subfamilia_4,Pequeño,557.24,0.25,Niños,Azul,Plástico,7.354114476561308,Grande,MarcaD,Alemania,755,591765.43,Online,15,Este,Baja,9,4533,48147,7,Sí,Media,sep-20,Comercial,,,41789.0,50229.0,53824.0,43388.0,37054.0,32952.0,52445.0,43920.0,73539.0,32201.0,31462.0,37663.0,29368.0
P60,C19,5,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,379588.74,Mixto,15,Este,Media,2,4488,22722,15,Sí,Baja,sep-21,Residencial,,,183660.0,197478.0,123123.0,185762.0,260536.0,150073.0,240646.0,103310.0,124864.0,139706.0,178651.0,148407.0,138484.0
P61,C24,3,Familia_12,Subfamilia_3,Mediano,150.53,0.16,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaA,España,314,695683.49,Online,15,Oeste,Alta,6,5388,35530,8,No,Alta,ago-18,Industrial,,,2430.0,1573.0,2660.0,2436.0,2425.0,1775.0,2415.0,1239.0,1780.0,1372.0,2018.0,1244.0,2121.0
P62,C19,11,Familia_10,Subfamilia_1,Grande,548.69,0.25,Niños,Negro,Madera,7.704231705525995,Pequeño,MarcaC,Alemania,452,379588.74,Mixto,15,Este,Media,2,9400,37519,14,Sí,Media,oct-22,Comercial,,,15143.0,18294.0,22085.0,19334.0,13783.0,11194.0,16361.0,20947.0,11490.0,14977.0,24120.0,23087.0,14059.0
P63,C16,13,Familia_19,Subfamilia_1,Mediano,69.97,0.26,Niños,Rojo,Madera,4.925475817925061,Pequeño,MarcaD,China,644,939772.97,Mixto,15,Este,Alta,7,7980,33928,14,Sí,Media,sep-18,Comercial,,,119302.0,126432.0,137802.0,91852.0,93063.0,59700.0,55976.0,76398.0,57221.0,125316.0,127619.0,69814.0,108100.0
P64,C9,5,Familia_3,Subfamilia_4,Mediano,915.63,0.21,Adolescentes,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,España,790,294386.96,Mixto,15,Este,Baja,9,5749,10507,16,Sí,Baja,sep-22,Comercial,,,29980.0,33762.0,34020.0,35576.0,51357.0,38251.0,52928.0,50565.0,28655.0,38946.0,34365.0,61415.0,50485.0
P65,C7,9,Familia_12,Subfamilia_1,Mediano,340.25,0.12,Adolescentes,Blanco,Vidrio,4.925475817925061,Pequeño,MarcaD,China,101,693729.98,Mixto,15,Este,Alta,7,1264,24799,2,No,Baja,sep-18,Comercial,,,1014.0,538.0,907.0,623.0,1048.0,942.0,988.0,617.0,522.0,527.0,869.0,697.0,775.0
P67,C17,0,Familia_21,Subfamilia_5,Grande,24.69,0.25,Adolescentes,Rojo,Plástico,9.701073315900786,Mediano,MarcaA,España,264,920912.43,Mixto,15,Norte,Alta,5,8748,21792,20,No,Baja,oct-20,Industrial,,,3548.0,6941.0,5042.0,4866.0,4201.0,4141.0,5934.0,4004.0,9086.0,4118.0,6658.0,4462.0,5702.0
P68,C11,6,Familia_20,Subfamilia_7,Mediano,365.26,0.29,Adultos,Azul,Madera,7.704231705525995,Pequeño,MarcaD,España,790,385158.14,Mixto,15,Oeste,Alta,8,2371,38785,20,No,Baja,oct-22,Residencial,,,81700.0,81098.0,118291.0,78712.0,56809.0,106654.0,92548.0,76108.0,64358.0,110502.0,75062.0,133052.0,61229.0
P45,C0,13,Familia_17,Subfamilia_5,Pequeño,554.71,0.16,Niños,Negro,Metal,7.574519167102895,Pequeño,MarcaD,España,544,878396.09,Mixto,15,Oeste,Alta,5,8970,22397,8,Sí,Alta,oct-20,Industrial,,,489155.0,265966.0,327045.0,435874.0,578285.0,475219.0,366258.0,413026.0,659085.0,506919.0,476630.0,469007.0,709150.0
P64,C1,11,Familia_3,Subfamilia_4,Mediano,915.63,0.21,Adolescentes,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,España,790,353899.08,Online,15,Norte,Media,10,2330,48954,19,Sí,Baja,ago-18,Residencial,,,23593.0,20154.0,24200.0,11784.0,21222.0,17075.0,23911.0,17808.0,15656.0,29172.0,16850.0,23514.0,21191.0
P15,C2,13,Familia_25,Subfamilia_5,Grande,510.13,0.09,Niños,Verde,Madera,8.62454173298195,Grande,MarcaB,Alemania,897,890575.28,Físico,15,Norte,Alta,9,5998,31072,2,Sí,Baja,ago-21,Industrial,,,44659.0,61346.0,26632.0,42266.0,64393.0,65410.0,37220.0,53444.0,38004.0,56580.0,60099.0,62699.0,38702.0
P60,C4,14,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,542176.08,Online,15,Norte,Media,2,5554,20089,4,Sí,Media,ago-19,Residencial,,,230675.0,243966.0,164175.0,380660.0,293879.0,336588.0,280933.0,191113.0,297341.0,206321.0,276069.0,282724.0,230661.0
P46,C5,12,Familia_19,Subfamilia_6,Pequeño,536.43,0.22,Adolescentes,Blanco,Vidrio,8.060059107230023,Grande,MarcaD,China,323,288048.96,Online,15,Norte,Media,9,5059,26357,16,Sí,Media,oct-20,Residencial,,,113944.0,163148.0,143683.0,81089.0,130635.0,103572.0,71291.0,68450.0,104080.0,156578.0,113639.0,86847.0,105032.0
P17,C6,13,Familia_17,Subfamilia_4,Mediano,807.27,0.22,Adolescentes,Rojo,Madera,1.298974816720205,Mediano,MarcaA,España,964,474948.23,Físico,15,Oeste,Media,1,7863,36297,3,Sí,Baja,ago-22,Residencial,,,546717.0,278842.0,395127.0,424276.0,358628.0,358450.0,355084.0,283378.0,496845.0,366880.0,484038.0,332652.0,602602.0
P38,C7,13,Familia_10,Subfamilia_1,Grande,868.79,0.16,Adultos,Blanco,Metal,4.925475817925061,Mediano,MarcaC,España,388,693729.98,Mixto,15,Este,Alta,7,5182,35425,9,Sí,Media,oct-20,Residencial,,,10707.0,19669.0,24452.0,18443.0,13555.0,17403.0,16101.0,19180.0,8584.0,20496.0,15603.0,21711.0,15406.0
P60,C9,13,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,294386.96,Mixto,15,Este,Baja,9,5213,46260,17,Sí,Baja,oct-18,Industrial,,,118660.0,132550.0,103244.0,205454.0,143120.0,200656.0,186507.0,152964.0,100614.0,99713.0,169928.0,136468.0,160913.0
P63,C10,12,Familia_19,Subfamilia_1,Mediano,69.97,0.26,Niños,Rojo,Madera,4.925475817925061,Pequeño,MarcaD,China,644,797152.75,Físico,15,Este,Baja,3,7167,13644,17,Sí,Baja,sep-19,Comercial,,,87189.0,96516.0,93249.0,54576.0,74278.0,63887.0,41263.0,41261.0,55138.0,114301.0,99012.0,42424.0,83732.0
P68,C11,11,Familia_20,Subfamilia_7,Mediano,365.26,0.29,Adultos,Azul,Madera,7.704231705525995,Pequeño,MarcaD,España,790,385158.14,Mixto,15,Oeste,Alta,8,4591,33582,19,No,Alta,ago-18,Industrial,,,196061.0,236179.0,218811.0,169309.0,134466.0,200187.0,213187.0,135635.0,107799.0,210994.0,122572.0,196128.0,179711.0
P50,C12,14,Familia_4,Subfamilia_5,Mediano,726.08,0.21,Niños,Rojo,Metal,2.892473393442814,Grande,MarcaA,USA,972,930519.32,Online,15,Oeste,Baja,8,4493,46031,12,No,Alta,sep-20,Industrial,,,328597.0,334489.0,260972.0,307953.0,306823.0,337902.0,245686.0,443531.0,274478.0,307328.0,372090.0,426597.0,269866.0
P39,C13,14,Familia_20,Subfamilia_1,Grande,672.94,0.25,Adultos,Negro,Metal,4.174870827430395,Pequeño,MarcaD,España,526,390492.15,Mixto,15,Norte,Alta,8,5047,6560,19,No,Media,ago-20,Comercial,,,314634.0,241111.0,385189.0,377853.0,244599.0,294983.0,390327.0,231878.0,156583.0,354922.0,279597.0,421203.0,248835.0
P39,C14,13,Familia_20,Subfamilia_1,Grande,672.94,0.25,Adultos,Negro,Metal,4.174870827430395,Pequeño,MarcaD,España,526,609496.46,Mixto,15,Este,Baja,2,6423,41218,3,Sí,Alta,oct-18,Residencial,,,744078.0,785090.0,797859.0,687520.0,528438.0,811073.0,451795.0,460307.0,489604.0,697401.0,431356.0,696230.0,567788.0
P57,C15,10,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,477368.76,Mixto,15,Oeste,Alta,5,7957,5213,17,No,Media,ago-19,Comercial,,,1132.0,1459.0,1469.0,1185.0,1348.0,1109.0,1421.0,1483.0,1535.0,1343.0,1325.0,1223.0,1237.0
P56,C16,12,Familia_12,Subfamilia_4,Mediano,575.14,0.12,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaC,España,764,939772.97,Mixto,15,Este,Alta,7,6467,26252,3,No,Media,oct-20,Industrial,,,6943.0,4941.0,9938.0,10658.0,7212.0,9276.0,10502.0,6506.0,7000.0,6183.0,9032.0,6459.0,8556.0
P41,C17,11,Familia_22,Subfamilia_4,Pequeño,130.01,0.07,Niños,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,China,674,920912.43,Mixto,15,Norte,Alta,5,7009,11433,9,No,Baja,ago-20,Industrial,,,729.0,817.0,796.0,734.0,793.0,758.0,840.0,762.0,793.0,760.0,789.0,797.0,748.0
P9,C18,13,Familia_25,Subfamilia_4,Pequeño,206.52,0.29,Adultos,Azul,Plástico,0.6412789856525488,Pequeño,MarcaC,España,924,141001.18,Mixto,15,Sur,Baja,2,8713,21401,15,No,Alta,oct-19,Comercial,,,19266.0,22705.0,10057.0,9891.0,13974.0,13379.0,12696.0,20608.0,13074.0,13246.0,14693.0,17412.0,19714.0
P5,C20,4,Familia_17,Subfamilia_5,Pequeño,783.49,0.08,Adolescentes,Verde,Madera,2.892473393442814,Pequeño,MarcaB,Alemania,321,294260.81,Online,15,Este,Baja,9,2512,28966,4,No,Baja,ago-22,Comercial,,,29643.0,22739.0,36006.0,26701.0,34455.0,26360.0,21992.0,32085.0,48818.0,21906.0,41368.0,29467.0,46955.0
P37,C21,7,Familia_4,Subfamilia_5,Mediano,617.41,0.05,Adolescentes,Verde,Vidrio,2.892473393442814,Pequeño,MarcaA,Alemania,679,591765.43,Online,15,Este,Baja,9,3400,44615,1,No,Alta,ago-20,Comercial,,,38814.0,34653.0,37721.0,32342.0,33707.0,43677.0,26226.0,39250.0,29353.0,32227.0,41433.0,40140.0,21618.0
P15,C22,2,Familia_25,Subfamilia_5,Grande,510.13,0.09,Niños,Verde,Madera,8.62454173298195,Grande,MarcaB,Alemania,897,930159.46,Mixto,15,Norte,Alta,6,8003,42641,12,Sí,Media,sep-21,Residencial,,,85044.0,63717.0,44916.0,53340.0,74043.0,64939.0,73032.0,81851.0,43161.0,98312.0,52901.0,62230.0,69070.0
P9,C23,5,Familia_25,Subfamilia_4,Pequeño,206.52,0.29,Adultos,Azul,Plástico,0.6412789856525488,Pequeño,MarcaC,España,924,529780.28,Mixto,15,Norte,Baja,8,9919,26880,6,No,Baja,sep-18,Industrial,,,45889.0,54260.0,43853.0,50956.0,88934.0,47034.0,66462.0,65795.0,41280.0,58934.0,67908.0,67176.0,50381.0
P7,C24,13,Familia_23,Subfamilia_3,Pequeño,720.13,0.21,Niños,Verde,Metal,1.298974816720205,Pequeño,MarcaC,China,214,695683.49,Online,15,Oeste,Alta,6,3753,30028,7,No,Alta,ago-19,Comercial,,,1425.0,1670.0,1431.0,1546.0,1478.0,1605.0,2182.0,1836.0,1029.0,1403.0,1813.0,1756.0,1408.0
P22,C25,8,Familia_11,Subfamilia_0,Pequeño,123.11,0.2,Adolescentes,Rojo,Madera,4.925475817925061,Pequeño,MarcaB,España,489,347505.5,Online,15,Sur,Baja,5,9027,30295,20,Sí,Alta,sep-20,Residencial,,,11630.0,7854.0,12031.0,8640.0,8465.0,10722.0,6816.0,8502.0,10447.0,12038.0,12271.0,10568.0,11169.0
P51,C22,2,Familia_22,Subfamilia_0,Grande,407.61,0.22,Niños,Verde,Metal,6.3052775919915405,Mediano,MarcaA,USA,453,930159.46,Mixto,15,Norte,Alta,6,8003,42641,12,Sí,Media,sep-21,Residencial,,,1224.0,1551.0,1799.0,1264.0,1779.0,1386.0,1696.0,1385.0,2225.0,1669.0,1851.0,1433.0,1513.0
P52,C4,10,Familia_16,Subfamilia_3,Mediano,532.01,0.2,Adolescentes,Blanco,Plástico,4.32979876069808,Grande,MarcaC,USA,272,542176.08,Online,15,Norte,Media,2,6262,38469,1,No,Alta,oct-21,Residencial,,,39821.0,15605.0,34946.0,27690.0,19822.0,29461.0,19785.0,28597.0,36445.0,22789.0,32806.0,27448.0,46134.0
P53,C9,11,Familia_7,Subfamilia_4,Grande,357.25,0.12,Adultos,Azul,Madera,0.6412789856525488,Grande,MarcaC,USA,420,294386.96,Mixto,15,Este,Baja,9,5946,46862,15,No,Alta,oct-21,Comercial,,,712.0,816.0,688.0,760.0,721.0,805.0,733.0,717.0,747.0,768.0,607.0,769.0,713.0
P55,C1,6,Familia_19,Subfamilia_2,Mediano,438.44,0.13,Adolescentes,Rojo,Plástico,0.512466155894475,Mediano,MarcaA,USA,850,353899.08,Online,15,Norte,Media,10,9070,35187,18,No,Alta,sep-22,Comercial,,,115430.0,135685.0,112179.0,102744.0,149767.0,107772.0,73173.0,65249.0,105733.0,191675.0,180921.0,73836.0,147528.0
P56,C12,13,Familia_12,Subfamilia_4,Mediano,575.14,0.12,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaC,España,764,930519.32,Online,15,Oeste,Baja,8,8999,5091,18,No,Alta,ago-22,Residencial,,,11759.0,8209.0,11754.0,13443.0,15394.0,13959.0,10659.0,8627.0,11550.0,10224.0,10969.0,6660.0,9385.0
P57,C12,11,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,930519.32,Online,15,Oeste,Baja,8,7689,41869,14,Sí,Media,oct-18,Residencial,,,1753.0,2171.0,1906.0,1486.0,1936.0,1627.0,1831.0,1657.0,1694.0,1580.0,1964.0,1845.0,1645.0
P58,C10,8,Familia_11,Subfamilia_2,Pequeño,136.24,0.11,Adultos,Negro,Metal,5.227262291755486,Mediano,MarcaB,Alemania,570,797152.75,Físico,15,Este,Baja,3,9399,34072,17,Sí,Alta,sep-20,Residencial,,,16477.0,14966.0,12087.0,15987.0,18746.0,9729.0,13755.0,11340.0,16853.0,11333.0,15646.0,17271.0,12883.0
P59,C4,11,Familia_21,Subfamilia_4,Pequeño,557.24,0.25,Niños,Azul,Plástico,7.354114476561308,Grande,MarcaD,Alemania,755,542176.08,Online,15,Norte,Media,2,8319,10952,15,No,Baja,oct-20,Industrial,,,67552.0,48848.0,77434.0,76600.0,63064.0,82832.0,74637.0,63150.0,122474.0,64983.0,52016.0,51934.0,69042.0
P60,C1,4,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,353899.08,Online,15,Norte,Media,10,5043,38742,12,No,Alta,ago-22,Comercial,,,175624.0,161695.0,161593.0,216009.0,153037.0,178578.0,175656.0,120066.0,137665.0,151761.0,188840.0,194581.0,136574.0
P61,C12,3,Familia_12,Subfamilia_3,Mediano,150.53,0.16,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaA,España,314,930519.32,Online,15,Oeste,Baja,8,9691,25002,11,Sí,Baja,oct-20,Residencial,,,4470.0,2947.0,4053.0,5595.0,4691.0,5310.0,5386.0,3663.0,3026.0,3353.0,2923.0,3752.0,5001.0
P62,C13,6,Familia_10,Subfamilia_1,Grande,548.69,0.25,Niños,Negro,Madera,7.704231705525995,Pequeño,MarcaC,Alemania,452,390492.15,Mixto,15,Norte,Alta,8,5470,46990,18,No,Baja,ago-18,Residencial,,,6814.0,11392.0,12992.0,10536.0,9549.0,10322.0,11845.0,10958.0,6262.0,13156.0,13233.0,12570.0,8982.0
P63,C4,12,Familia_19,Subfamilia_1,Mediano,69.97,0.26,Niños,Rojo,Madera,4.925475817925061,Pequeño,MarcaD,China,644,542176.08,Online,15,Norte,Media,2,6986,19961,8,No,Alta,oct-18,Residencial,,,52513.0,62456.0,54687.0,46343.0,59536.0,36275.0,44397.0,36266.0,30139.0,74912.0,76734.0,49889.0,38802.0
P64,C8,5,Familia_3,Subfamilia_4,Mediano,915.63,0.21,Adolescentes,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,España,790,617307.73,Físico,15,Este,Media,4,4779,20311,20,No,Baja,sep-19,Comercial,,,83518.0,56355.0,83125.0,61334.0,66468.0,52556.0,92872.0,84723.0,62655.0,87457.0,84393.0,101501.0,55036.0
P65,C8,4,Familia_12,Subfamilia_1,Mediano,340.25,0.12,Adolescentes,Blanco,Vidrio,4.925475817925061,Pequeño,MarcaD,China,101,617307.73,Físico,15,Este,Media,4,2472,14268,7,No,Alta,ago-19,Comercial,,,1289.0,1097.0,1430.0,964.0,1170.0,1102.0,1651.0,944.0,1403.0,1219.0,1430.0,762.0,1093.0
P67,C12,14,Familia_21,Subfamilia_5,Grande,24.69,0.25,Adolescentes,Rojo,Plástico,9.701073315900786,Mediano,MarcaA,España,264,930519.32,Online,15,Oeste,Baja,8,4493,46031,12,No,Alta,sep-20,Industrial,,,2783.0,3501.0,3663.0,2431.0,1964.0,3591.0,3679.0,2524.0,4478.0,2128.0,3166.0,2065.0,2321.0
P68,C10,5,Familia_20,Subfamilia_7,Mediano,365.26,0.29,Adultos,Azul,Madera,7.704231705525995,Pequeño,MarcaD,España,790,797152.75,Físico,15,Este,Baja,3,8028,24285,12,No,Media,oct-19,Comercial,,,431523.0,641906.0,605968.0,506985.0,640922.0,864350.0,737632.0,671919.0,548125.0,826830.0,577487.0,873475.0,571821.0
P69,C18,0,Familia_10,Subfamilia_4,Pequeño,576.91,0.2,Adolescentes,Rojo,Metal,4.174870827430395,Pequeño,MarcaC,España,180,141001.18,Mixto,15,Sur,Baja,2,7752,28051,11,Sí,Alta,oct-20,Comercial,,,3247.0,4253.0,5919.0,4682.0,5685.0,5111.0,6049.0,3759.0,3512.0,4127.0,4053.0,6341.0,3969.0
P35,C0,11,Familia_13,Subfamilia_6,Grande,940.15,0.25,Adolescentes,Negro,Plástico,0.6412789856525488,Mediano,MarcaB,USA,610,878396.09,Mixto,15,Oeste,Alta,5,7409,12157,10,No,Alta,sep-21,Industrial,,,3723.0,2498.0,2984.0,2585.0,2723.0,2572.0,2359.0,2901.0,2774.0,2275.0,2809.0,1987.0,
P28,C1,14,Familia_1,Subfamilia_7,Mediano,835.04,0.28,Adolescentes,Negro,Metal,7.354114476561308,Grande,MarcaB,China,509,353899.08,Online,15,Norte,Media,10,2331,24829,14,Sí,Alta,sep-21,Residencial,,,735.0,661.0,607.0,706.0,631.0,700.0,652.0,680.0,692.0,619.0,646.0,655.0,
P28,C2,12,Familia_1,Subfamilia_7,Mediano,835.04,0.28,Adolescentes,Negro,Metal,7.354114476561308,Grande,MarcaB,China,509,890575.28,Físico,15,Norte,Alta,9,8778,31591,17,Sí,Alta,oct-20,Comercial,,,2619.0,2046.0,1916.0,2507.0,1525.0,2451.0,1708.0,2483.0,2134.0,1712.0,2065.0,1755.0,
P50,C3,10,Familia_4,Subfamilia_5,Mediano,726.08,0.21,Niños,Rojo,Metal,2.892473393442814,Grande,MarcaA,USA,972,326029.1,Físico,15,Sur,Media,1,4182,38747,18,No,Baja,sep-22,Industrial,,,79947.0,174072.0,114766.0,159380.0,110714.0,140251.0,128835.0,132296.0,158863.0,89424.0,167456.0,123059.0,
P34,C4,14,Familia_21,Subfamilia_4,Grande,290.62,0.16,Adultos,Blanco,Plástico,4.174870827430395,Grande,MarcaA,España,480,542176.08,Online,15,Norte,Media,2,5554,20089,4,Sí,Media,ago-19,Residencial,,,13288.0,13488.0,15358.0,16619.0,13100.0,19291.0,18179.0,19109.0,26077.0,11675.0,13380.0,13262.0,
P33,C5,10,Familia_7,Subfamilia_3,Grande,242.88,0.26,Niños,Azul,Madera,4.174870827430395,Pequeño,MarcaD,China,625,288048.96,Online,15,Norte,Media,9,4839,49026,10,Sí,Baja,oct-18,Comercial,,,1050.0,939.0,944.0,939.0,877.0,1090.0,849.0,1154.0,1081.0,1040.0,873.0,932.0,
P45,C7,11,Familia_17,Subfamilia_5,Pequeño,554.71,0.16,Niños,Negro,Metal,7.574519167102895,Pequeño,MarcaD,España,544,693729.98,Mixto,15,Este,Alta,7,1952,19775,16,Sí,Alta,oct-21,Industrial,,,84461.0,52519.0,68831.0,81300.0,92406.0,61165.0,57373.0,77473.0,109906.0,79899.0,123223.0,95618.0,
P11,C8,12,Familia_13,Subfamilia_4,Pequeño,576.07,0.16,Adultos,Verde,Madera,0.512466155894475,Pequeño,MarcaA,USA,641,617307.73,Físico,15,Este,Media,4,7567,7387,16,No,Alta,oct-19,Residencial,,,1424.0,1024.0,1026.0,1080.0,1266.0,1236.0,1360.0,1055.0,1558.0,1347.0,1371.0,1112.0,
P12,C9,10,Familia_16,Subfamilia_8,Pequeño,838.66,0.2,Adolescentes,Azul,Vidrio,5.227262291755486,Mediano,MarcaC,España,195,294386.96,Mixto,15,Este,Baja,9,6961,7635,19,Sí,Media,oct-22,Comercial,,,45564.0,16805.0,24633.0,32790.0,16085.0,27806.0,18062.0,24008.0,35136.0,24940.0,25154.0,27343.0,
P8,C11,10,Familia_15,Subfamilia_1,Mediano,27.23,0.1,Adolescentes,Azul,Metal,7.354114476561308,Grande,MarcaB,Alemania,989,385158.14,Mixto,15,Oeste,Alta,8,5013,7018,1,Sí,Baja,oct-22,Comercial,,,9904.0,9864.0,5450.0,10085.0,7469.0,8523.0,7745.0,6471.0,8005.0,8013.0,7363.0,8212.0,
P17,C12,12,Familia_17,Subfamilia_4,Mediano,807.27,0.22,Adolescentes,Rojo,Madera,1.298974816720205,Mediano,MarcaA,España,964,930519.32,Online,15,Oeste,Baja,8,4085,48971,19,Sí,Media,sep-19,Industrial,,,524733.0,349026.0,468687.0,527113.0,578937.0,352246.0,263527.0,389662.0,723740.0,401655.0,405890.0,590915.0,
P22,C13,14,Familia_11,Subfamilia_0,Pequeño,123.11,0.2,Adolescentes,Rojo,Madera,4.925475817925061,Pequeño,MarcaB,España,489,390492.15,Mixto,15,Norte,Alta,8,5047,6560,19,No,Media,ago-20,Comercial,,,6806.0,5809.0,6088.0,6859.0,8076.0,5283.0,5368.0,6192.0,7103.0,8957.0,5751.0,5415.0,
P57,C14,11,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,609496.46,Mixto,15,Este,Baja,2,7813,48397,5,No,Media,ago-18,Residencial,,,1240.0,1592.0,1683.0,1370.0,1463.0,1315.0,1754.0,1454.0,1518.0,1326.0,1650.0,1571.0,
